sentiment_label,sentiment_score,sentiment_polarity,fatigue_total,fatigue_word_density,fatigue_physical,fatigue_mental,fatigue_schedule,fatigue_injury,fatigue_motivation,avg_sentence_len,type_token_ratio,first_person_rate,negation_rate,word_count,llm_fatigue_label,llm_fatigue_confidence,llm_reason,nlp_processed
POSITIVE,0.9949743896722794,0.995,3,0.1555,1,1,1,0,0,12.44,0.2448,0.0595,0.0068,1916,,,,1
POSITIVE,0.520980715751648,0.521,4,0.2358,1,0,1,0,2,10.4,0.253,0.101,0.0113,1684,,,,1
POSITIVE,0.9734441339969635,0.9734,0,0.0,0,0,0,0,0,9.44,0.2478,0.047,0.0104,1340,,,,1
POSITIVE,0.37937626242637634,0.3794,10,0.6223,3,0,1,6,0,14.99,0.2505,0.09,0.0057,1589,,,,1
POSITIVE,0.9869669675827026,0.987,3,0.3175,2,0,1,0,0,10.77,0.2785,0.0704,0.0032,937,,,,1
POSITIVE,0.4087460438410441,0.4087,1,0.1028,0,0,1,0,0,10.88,0.313,0.0826,0.0083,968,,,,1
POSITIVE,0.5532967299222946,0.5533,0,0.0,0,0,0,0,0,8.47,0.2848,0.0734,0.0069,1457,,,,1
POSITIVE,0.3473219076792399,0.3473,0,0.0,0,0,0,0,0,12.86,0.3178,0.0768,0.0107,1029,,,,1
POSITIVE,0.9165376424789429,0.9165,4,0.5319,0,0,4,0,0,9.81,0.3533,0.072,0.0095,736,,,,1
NEGATIVE,0.35030609369277954,-0.3503,4,0.2681,0,0,2,0,2,9.98,0.2421,0.08,0.0141,1487,,,,1
POSITIVE,0.4197244942188263,0.4197,5,0.2241,0,0,1,1,3,12.22,0.2306,0.071,0.0032,2212,,,,1
POSITIVE,0.47330744564533234,0.4733,2,0.1105,1,0,1,0,0,14.26,0.2421,0.0718,0.0067,1797,,,,1
POSITIVE,0.9991491436958313,0.9991,3,0.4587,0,0,0,0,3,10.09,0.37,0.0666,0.0046,646,,,,1
POSITIVE,0.9989908337593079,0.999,1,0.7692,0,0,1,0,0,9.21,0.6589,0.1008,0.0078,129,,,,1
POSITIVE,0.9968779385089874,0.9969,2,0.2551,0,0,2,0,0,8.18,0.3475,0.0759,0.0154,777,,,,1
POSITIVE,0.9786288738250732,0.9786,2,0.0951,0,0,1,1,0,9.68,0.2449,0.0909,0.0086,2091,,,,1
POSITIVE,0.8913886249065399,0.8914,0,0.0,0,0,0,0,0,11.46,0.244,0.0771,0.007,1582,,,,1
POSITIVE,0.9996059834957123,0.9996,1,0.1637,0,0,1,0,0,10.27,0.4257,0.033,0.005,606,,,,1
NEGATIVE,0.9786343177159628,-0.9786,0,0.0,0,0,0,0,0,13.26,0.3007,0.1019,0.0039,1021,,,,1
NEGATIVE,0.9959190487861633,-0.9959,0,0.0,0,0,0,0,0,5.08,0.7727,0.1061,0.0,66,,,,1
POSITIVE,0.9713944345712662,0.9714,0,0.0,0,0,0,0,0,15.07,0.2832,0.064,0.0065,1688,,,,1
POSITIVE,0.9991253912448883,0.9991,0,0.0,0,0,0,0,0,8.28,0.3872,0.0774,0.0,439,,,,1
POSITIVE,0.3755095452070236,0.3755,2,0.1382,0,0,1,1,0,14.51,0.2772,0.0669,0.0084,1436,,,,1
NEGATIVE,0.999554455280304,-0.9996,1,0.8065,1,0,0,0,0,15.5,0.5887,0.121,0.0,124,,,,1
NEGATIVE,0.0020075589418411255,-0.002,4,0.3306,1,1,0,0,2,10.21,0.2806,0.0687,0.026,1194,,,,1
POSITIVE,0.7674033343791962,0.7674,4,0.205,1,1,1,0,1,11.3,0.2416,0.1102,0.0062,1933,,,,1
POSITIVE,0.3318837285041809,0.3319,1,0.0883,0,0,0,0,1,10.54,0.3098,0.0609,0.0072,1117,,,,1
POSITIVE,0.5172939598560333,0.5173,1,0.0376,0,0,1,0,0,10.57,0.2219,0.0973,0.0091,2632,,,,1
POSITIVE,0.9138566553592682,0.9139,4,0.2227,0,0,4,0,0,11.76,0.2393,0.0518,0.0118,1776,,,,1
POSITIVE,0.9979426264762878,0.9979,1,0.1252,0,0,1,0,0,9.85,0.3642,0.0774,0.0025,788,,,,1
POSITIVE,0.5874108225107193,0.5874,4,0.236,0,1,1,1,1,11.46,0.2542,0.0932,0.0071,1684,,,,1
POSITIVE,0.5353667140007019,0.5354,2,0.1499,1,0,0,0,1,10.78,0.2814,0.0928,0.0038,1315,,,,1
POSITIVE,0.9800096452236176,0.98,2,0.1055,1,0,0,1,0,8.42,0.2748,0.0783,0.0085,1878,,,,1
POSITIVE,0.3050510883331299,0.3051,3,0.2622,0,0,2,0,1,11.19,0.2929,0.0681,0.0071,1130,,,,1
POSITIVE,0.9736056129137675,0.9736,1,0.1166,0,0,1,0,0,10.44,0.3038,0.0898,0.0047,846,,,,1
POSITIVE,0.4800467938184738,0.48,7,0.4707,0,1,5,0,1,11.05,0.2498,0.0667,0.0143,1469,,,,1
POSITIVE,0.9804486185312271,0.9804,5,0.3791,0,0,3,1,1,10.87,0.2395,0.0646,0.0129,1315,,,,1
POSITIVE,0.48804113268852234,0.488,2,0.077,0,0,1,0,1,13.49,0.2332,0.0687,0.0093,2577,,,,1
POSITIVE,0.1078934371471405,0.1079,2,0.1657,0,0,2,0,0,14.13,0.2623,0.0866,0.0092,1201,,,,1
NEGATIVE,0.722064197063446,-0.7221,0,0.0,0,0,0,0,0,10.5,0.4354,0.0714,0.0102,294,,,,1
NEGATIVE,0.2321926156679789,-0.2322,7,0.6244,0,0,0,3,4,10.31,0.2866,0.0755,0.0305,1113,,,,1
NEGATIVE,0.036146700382232666,-0.0361,4,0.2747,1,0,1,0,2,14.16,0.2708,0.0983,0.0076,1444,,,,1
POSITIVE,0.008318394422531128,0.0083,10,0.461,0,0,5,2,3,23.67,0.2405,0.072,0.0079,2154,,,,1
POSITIVE,0.882796123623848,0.8828,1,0.0395,0,0,0,1,0,16.2,0.2051,0.0633,0.008,2511,,,,1
POSITIVE,0.529565304517746,0.5296,3,0.1519,2,0,1,0,0,11.87,0.2472,0.0797,0.0061,1958,,,,1
POSITIVE,0.03644965589046478,0.0364,1,0.0623,0,0,0,0,1,11.01,0.25,0.0871,0.0075,1596,,,,1
POSITIVE,0.5691837966442108,0.5692,0,0.0,0,0,0,0,0,9.17,0.2573,0.0707,0.0084,1302,,,,1
NEGATIVE,0.30338311195373535,-0.3034,1,0.1149,0,0,1,0,0,11.04,0.3171,0.0767,0.007,861,,,,1
POSITIVE,0.5008573979139328,0.5009,4,0.181,1,0,2,1,0,9.46,0.2437,0.0556,0.0046,2195,,,,1
POSITIVE,0.862259030342102,0.8623,3,0.237,0,0,1,0,2,10.98,0.27,0.0815,0.0032,1252,,,,1
POSITIVE,0.48121094703674316,0.4812,1,0.0626,0,0,0,0,1,12.05,0.2243,0.0938,0.0032,1578,,,,1
NEGATIVE,0.303915798664093,-0.3039,1,0.1186,1,0,0,0,0,13.09,0.3007,0.0764,0.0227,838,,,,1
POSITIVE,0.38242676854133606,0.3824,4,0.2429,1,0,1,0,2,8.92,0.2629,0.0723,0.0067,1632,,,,1
NEGATIVE,0.9816969335079193,-0.9817,2,0.3643,0,0,0,2,0,7.9,0.4022,0.0615,0.0037,537,,,,1
POSITIVE,0.9534904956817627,0.9535,5,0.6468,0,0,1,4,0,9.72,0.3602,0.0871,0.0158,758,,,,1
POSITIVE,0.9309856295585632,0.931,0,0.0,0,0,0,0,0,13.87,0.2314,0.0354,0.0032,2178,,,,1
POSITIVE,0.9860277771949768,0.986,3,0.5017,0,0,2,1,0,9.16,0.3481,0.0751,0.0102,586,,,,1
POSITIVE,0.0036883950233459473,0.0037,0,0.0,0,0,0,0,0,12.33,0.3477,0.0919,0.0054,555,,,,1
POSITIVE,0.9981505125761032,0.9982,6,0.2271,2,0,2,1,1,12.27,0.2094,0.088,0.0053,2626,,,,1
NEGATIVE,0.08537977933883667,-0.0854,1,0.0789,0,0,0,1,0,10.4,0.2766,0.062,0.0135,1258,,,,1
POSITIVE,0.9995080530643463,0.9995,1,0.2141,0,0,1,0,0,8.55,0.3863,0.0883,0.0066,453,,,,1
POSITIVE,0.9139353185892105,0.9139,2,0.0962,0,0,0,0,2,15.24,0.2193,0.0642,0.0073,2057,,,,1
POSITIVE,0.021332651376724243,0.0213,1,0.1701,0,0,1,0,0,11.53,0.3963,0.0578,0.0034,588,,,,1
POSITIVE,0.9379390925168991,0.9379,6,0.2357,1,0,1,2,2,14.27,0.2265,0.0729,0.0091,2525,,,,1
POSITIVE,0.9956240206956863,0.9956,3,0.1264,0,0,2,0,1,12.22,0.219,0.0713,0.0055,2370,,,,1
POSITIVE,0.21713829040527344,0.2171,4,0.4287,2,0,0,1,1,9.54,0.347,0.0865,0.0108,925,,,,1
POSITIVE,0.48530909419059753,0.4853,2,0.1419,0,0,1,0,1,9.49,0.2861,0.094,0.0043,1405,,,,1
POSITIVE,0.9611394852399826,0.9611,5,0.2357,0,0,1,0,4,11.89,0.22,0.0793,0.0057,2105,,,,1
POSITIVE,0.9987507164478302,0.9988,0,0.0,0,0,0,0,0,10.93,0.381,0.0815,0.0017,601,,,,1
NEGATIVE,0.251831312974294,-0.2518,0,0.0,0,0,0,0,0,9.91,0.3136,0.0752,0.0049,1011,,,,1
POSITIVE,0.9814761281013489,0.9815,1,0.1214,0,0,0,0,1,10.76,0.346,0.0795,0.0061,818,,,,1
POSITIVE,0.9998499155044556,0.9998,0,0.0,0,0,0,0,0,8.43,0.4794,0.0773,0.0,194,,,,1
POSITIVE,0.8015531301498413,0.8016,1,0.1422,0,0,1,0,0,9.77,0.3573,0.0749,0.0086,694,,,,1
POSITIVE,0.9794014990329742,0.9794,3,0.1772,0,0,1,0,2,9.49,0.2472,0.081,0.0077,1679,,,,1
POSITIVE,0.9754886627197266,0.9755,4,0.7619,2,0,2,0,0,8.33,0.3771,0.099,0.0076,525,,,,1
POSITIVE,0.9966265559196472,0.9966,1,0.0898,1,0,0,0,0,10.89,0.3209,0.0709,0.0082,1100,,,,1
POSITIVE,0.9997403025627136,0.9997,0,0.0,0,0,0,0,0,8.86,0.4389,0.0502,0.0,319,,,,1
POSITIVE,0.997516393661499,0.9975,1,0.0969,0,0,0,0,1,8.79,0.3132,0.1012,0.001,1028,,,,1
POSITIVE,0.9954959551493326,0.9955,5,0.5102,1,0,4,0,0,9.92,0.2815,0.0735,0.0053,952,,,,1
POSITIVE,0.5044915229082108,0.5045,1,0.0642,0,0,0,0,1,10.99,0.2923,0.0452,0.009,1550,,,,1
POSITIVE,0.9977088272571564,0.9977,0,0.0,0,0,0,0,0,13.89,0.2145,0.0715,0.0092,1958,,,,1
POSITIVE,0.9994865953922272,0.9995,0,0.0,0,0,0,0,0,10.98,0.3708,0.1017,0.0021,472,,,,1
POSITIVE,0.9852147400379181,0.9852,0,0.0,0,0,0,0,0,17.02,0.2753,0.0609,0.0042,1413,,,,1
NEGATIVE,0.9451703429222107,-0.9452,3,0.5455,0,0,2,0,1,12.67,0.3835,0.0881,0.0037,545,,,,1
POSITIVE,0.9004005342721939,0.9004,2,0.1435,2,0,0,0,0,10.16,0.2529,0.0386,0.0146,1372,,,,1
POSITIVE,0.9961685389280319,0.9962,1,0.0832,1,0,0,0,0,10.28,0.258,0.1015,0.0059,1182,,,,1
POSITIVE,0.9998151659965515,0.9998,0,0.0,0,0,0,0,0,7.14,0.65,0.13,0.01,100,,,,1
POSITIVE,0.9998151659965515,0.9998,0,0.0,0,0,0,0,0,7.14,0.65,0.13,0.01,100,,,,1
POSITIVE,0.996086597442627,0.9961,1,0.4149,1,0,0,0,0,12.63,0.5125,0.1,0.0,240,,,,1
POSITIVE,0.995489776134491,0.9955,0,0.0,0,0,0,0,0,12.21,0.386,0.0721,0.0058,513,,,,1
POSITIVE,0.9996021687984467,0.9996,0,0.0,0,0,0,0,0,12.28,0.4034,0.0928,0.0057,528,,,,1
NEGATIVE,0.26843472321828205,-0.2684,0,0.0,0,0,0,0,0,12.86,0.2721,0.0716,0.0141,1132,,,,1
POSITIVE,0.999724805355072,0.9997,0,0.0,0,0,0,0,0,10.14,0.6479,0.0845,0.0,71,,,,1
POSITIVE,0.9938876628875732,0.9939,0,0.0,0,0,0,0,0,10.08,0.329,0.0601,0.0052,766,,,,1
POSITIVE,0.9903682072957357,0.9904,2,0.2183,2,0,0,0,0,12.71,0.3333,0.0842,0.0022,915,,,,1
POSITIVE,0.9944161176681519,0.9944,1,0.0848,1,0,0,0,0,11.81,0.302,0.0547,0.006,1169,,,,1
POSITIVE,0.0403229296207428,0.0403,1,0.0376,0,0,1,0,0,12.64,0.2141,0.0814,0.0072,2630,,,,1
POSITIVE,0.9840340465307236,0.984,11,0.6858,0,0,10,0,1,15.72,0.2481,0.0623,0.0044,1588,,,,1
POSITIVE,0.34808210531870526,0.3481,2,0.1688,1,0,0,0,1,11.29,0.2956,0.0716,0.0281,1174,,,,1
POSITIVE,0.960378959774971,0.9604,5,0.2962,2,0,2,1,0,10.4,0.2866,0.0687,0.0066,1675,,,,1
NEGATIVE,0.06180931627750397,-0.0618,13,0.7519,2,0,0,11,0,14.24,0.2855,0.0488,0.0035,1723,,,,1
POSITIVE,0.976648598909378,0.9766,1,0.1534,1,0,0,0,0,11.76,0.3725,0.0711,0.0062,647,,,,1
POSITIVE,0.42242157459259033,0.4224,4,0.4154,1,0,0,2,1,11.36,0.304,0.0839,0.0063,954,,,,1
POSITIVE,0.9984964728355408,0.9985,0,0.0,0,0,0,0,0,9.9,0.3398,0.0893,0.0039,515,,,,1
POSITIVE,0.45428051551183063,0.4543,1,0.1018,0,0,1,0,0,13.51,0.3155,0.0781,0.0031,973,,,,1
POSITIVE,0.8246273597081503,0.8246,1,0.0927,0,0,0,1,0,10.18,0.2975,0.0869,0.0066,1059,,,,1
POSITIVE,0.6050750017166138,0.6051,2,0.0934,0,0,0,0,2,14.88,0.2265,0.0766,0.0103,2128,,,,1
POSITIVE,0.9946921269098917,0.9947,0,0.0,0,0,0,0,0,12.55,0.303,0.0639,0.0026,1142,,,,1
NEGATIVE,0.02738705277442932,-0.0274,8,0.4887,4,0,0,4,0,10.45,0.2668,0.0766,0.0086,1619,,,,1
POSITIVE,0.38863135874271393,0.3886,1,0.0565,0,0,0,1,0,12.65,0.2479,0.0937,0.0107,1771,,,,1
POSITIVE,0.9977440685033798,0.9977,0,0.0,0,0,0,0,0,11.81,0.2935,0.0815,0.0065,1240,,,,1
POSITIVE,0.9933773428201675,0.9934,0,0.0,0,0,0,0,0,15.42,0.2167,0.0849,0.0029,2390,,,,1
POSITIVE,0.09662437438964844,0.0966,2,0.2525,0,0,0,1,1,15.54,0.3411,0.0438,0.0103,777,,,,1
POSITIVE,0.9752107262611389,0.9752,2,0.1649,0,0,2,0,0,12.87,0.2694,0.0686,0.0107,1210,,,,1
POSITIVE,0.9991663098335266,0.9992,3,0.3257,0,0,2,0,1,10.81,0.3047,0.0718,0.0054,919,,,,1
POSITIVE,0.9992648959159851,0.9993,0,0.0,0,0,0,0,0,13.21,0.5946,0.0919,0.0108,185,,,,1
POSITIVE,0.8651029666264852,0.8651,2,0.1681,2,0,0,0,0,13.13,0.3232,0.088,0.0076,1182,,,,1
NEGATIVE,0.037458330392837524,-0.0375,2,0.2611,0,0,0,1,1,10.49,0.3245,0.0795,0.0053,755,,,,1
POSITIVE,0.011172384023666382,0.0112,1,0.1825,0,0,0,1,0,10.38,0.4074,0.0667,0.013,540,,,,1
POSITIVE,0.9922301570574442,0.9922,7,0.6897,0,0,0,6,1,9.73,0.3014,0.0798,0.004,1002,,,,1
POSITIVE,0.8439027667045593,0.8439,1,0.1475,0,0,0,0,1,7.72,0.3125,0.0488,0.0168,656,,,,1
POSITIVE,0.9886464178562164,0.9886,0,0.0,0,0,0,0,0,14.05,0.3506,0.0388,0.0078,773,,,,1
POSITIVE,0.9934426347414652,0.9934,0,0.0,0,0,0,0,0,11.69,0.2854,0.0694,0.0085,1181,,,,1
NEGATIVE,0.0024563968181610107,-0.0025,0,0.0,0,0,0,0,0,12.47,0.2845,0.0621,0.0049,1434,,,,1
POSITIVE,0.9814825654029846,0.9815,2,0.1228,1,0,0,1,0,14.36,0.26,0.0709,0.0086,1623,,,,1
POSITIVE,0.06718967854976654,0.0672,5,0.3501,2,0,0,1,2,8.37,0.2725,0.0629,0.0186,1398,,,,1
POSITIVE,0.961749275525411,0.9617,3,0.271,0,0,3,0,0,10.77,0.3221,0.0601,0.0091,1099,,,,1
POSITIVE,0.999221920967102,0.9992,0,0.0,0,0,0,0,0,18.0,0.75,0.0833,0.0139,72,,,,1
POSITIVE,0.9995256662368774,0.9995,0,0.0,0,0,0,0,0,15.86,0.6216,0.0721,0.0,111,,,,1
POSITIVE,0.9997887015342712,0.9998,0,0.0,0,0,0,0,0,8.67,0.7692,0.0192,0.0192,52,,,,1
POSITIVE,0.9948359131813049,0.9948,7,0.346,1,0,1,5,0,13.67,0.2485,0.0887,0.005,1996,,,,1
POSITIVE,0.9162593185901642,0.9163,4,0.5102,2,0,2,0,0,8.17,0.3273,0.0863,0.0026,776,,,,1
POSITIVE,0.9966827034950256,0.9967,0,0.0,0,0,0,0,0,11.75,0.4007,0.117,0.0035,282,,,,1
POSITIVE,0.18332922458648682,0.1833,0,0.0,0,0,0,0,0,12.26,0.4154,0.06,0.0031,650,,,,1
POSITIVE,0.9154099673032761,0.9154,4,0.2847,0,0,0,2,2,9.33,0.2863,0.0633,0.0029,1390,,,,1
POSITIVE,0.5085569471120834,0.5086,2,0.1143,0,1,1,0,0,11.26,0.2705,0.0675,0.0121,1734,,,,1
POSITIVE,0.9998428821563721,0.9998,0,0.0,0,0,0,0,0,5.83,0.8286,0.0571,0.0,35,,,,1
NEGATIVE,0.025930330157279968,-0.0259,1,0.0679,0,0,0,1,0,12.31,0.2652,0.0737,0.0138,1452,,,,1
POSITIVE,0.9067471027374268,0.9067,1,0.2169,1,0,0,0,0,11.4,0.432,0.0592,0.0,456,,,,1
POSITIVE,0.5155796408653259,0.5156,2,0.1356,0,0,0,1,1,14.6,0.2726,0.0678,0.0041,1460,,,,1
POSITIVE,0.5033162981271744,0.5033,4,0.205,0,0,0,1,3,11.42,0.2405,0.0906,0.0093,1942,,,,1
NEGATIVE,0.010076671838760376,-0.0101,8,0.5865,2,0,0,2,4,10.52,0.2535,0.07,0.0192,1357,,,,1
POSITIVE,0.9777282774448395,0.9777,6,0.4096,1,0,2,1,2,13.28,0.2702,0.0691,0.0083,1447,,,,1
POSITIVE,0.9644150932629904,0.9644,4,0.3861,1,0,0,3,0,11.01,0.3105,0.0879,0.0049,1024,,,,1
POSITIVE,0.9978621602058411,0.9979,0,0.0,0,0,0,0,0,12.21,0.4784,0.0862,0.0,232,,,,1
POSITIVE,0.3287493983904521,0.3287,2,0.198,2,0,0,0,0,14.04,0.32,0.0903,0.004,997,,,,1
POSITIVE,0.9998499155044556,0.9998,0,0.0,0,0,0,0,0,6.38,0.7059,0.098,0.0,51,,,,1
POSITIVE,0.981050451596578,0.9811,2,0.1848,0,0,0,2,0,9.9,0.3377,0.0674,0.0047,1069,,,,1
POSITIVE,0.33477463324864704,0.3348,2,0.2134,0,0,2,0,0,15.52,0.3265,0.0634,0.0097,931,,,,1
POSITIVE,0.9752679616212845,0.9753,1,0.052,0,0,0,0,1,12.49,0.245,0.0985,0.0095,1898,,,,1
POSITIVE,0.8444162805875143,0.8444,0,0.0,0,0,0,0,0,11.82,0.3416,0.064,0.0041,969,,,,1
POSITIVE,0.9930561979611715,0.9931,1,0.1026,0,0,1,0,0,11.29,0.3344,0.0917,0.0115,960,,,,1
POSITIVE,0.9987117052078247,0.9987,1,1.0101,0,0,1,0,0,7.54,0.6837,0.0714,0.0,98,,,,1
POSITIVE,0.9775072932243347,0.9775,0,0.0,0,0,0,0,0,11.75,0.5532,0.0355,0.0,141,,,,1
POSITIVE,0.9918935298919678,0.9919,0,0.0,0,0,0,0,0,6.97,0.4439,0.0987,0.0135,223,,,,1
POSITIVE,0.527662917971611,0.5277,0,0.0,0,0,0,0,0,9.51,0.2733,0.09,0.0135,1189,,,,1
POSITIVE,0.9959518909454346,0.996,1,1.6393,1,0,0,0,0,10.17,0.7541,0.0492,0.0,61,,,,1
POSITIVE,0.5360361188650131,0.536,1,0.0585,0,0,0,1,0,11.61,0.2745,0.0789,0.0042,1672,,,,1
POSITIVE,0.5360361188650131,0.536,1,0.0585,0,0,0,1,0,11.61,0.2745,0.0789,0.0042,1672,,,,1
POSITIVE,0.9994242191314697,0.9994,0,0.0,0,0,0,0,0,12.69,0.6061,0.0848,0.0,165,,,,1
POSITIVE,0.06300386786460876,0.063,1,0.0803,0,0,0,0,1,14.52,0.3047,0.077,0.0049,1234,,,,1
NEGATIVE,0.321774701277415,-0.3218,1,0.0969,0,0,1,0,0,12.6,0.3036,0.0784,0.004,1008,,,,1
NEGATIVE,0.43118704855442047,-0.4312,5,0.3232,1,0,1,2,1,16.92,0.2805,0.0682,0.0084,1540,,,,1
POSITIVE,0.999039351940155,0.999,0,0.0,0,0,0,0,0,6.68,0.5449,0.0539,0.0,167,,,,1
POSITIVE,0.9783298820257187,0.9783,3,0.2152,0,0,3,0,0,10.05,0.2498,0.093,0.0094,1377,,,,1
POSITIVE,0.997342973947525,0.9973,0,0.0,0,0,0,0,0,10.44,0.3237,0.0755,0.0131,689,,,,1
NEGATIVE,0.06769460439682007,-0.0677,3,0.1596,0,0,0,2,1,10.98,0.2404,0.0852,0.0065,1855,,,,1
POSITIVE,0.9966518878936768,0.9967,1,0.117,0,0,1,0,0,10.96,0.3175,0.077,0.0095,844,,,,1
POSITIVE,0.9997115731239319,0.9997,0,0.0,0,0,0,0,0,12.8,0.6484,0.0469,0.0,128,,,,1
POSITIVE,0.9979216456413269,0.9979,1,1.5385,0,0,1,0,0,16.0,0.7031,0.0,0.0156,64,,,,1
NEGATIVE,0.8407413959503174,-0.8407,0,0.0,0,0,0,0,0,16.64,0.4571,0.0494,0.0129,466,,,,1
POSITIVE,0.9964136481285095,0.9964,0,0.0,0,0,0,0,0,13.0,0.7253,0.0659,0.0,91,,,,1
POSITIVE,0.9998831748962402,0.9999,0,0.0,0,0,0,0,0,9.75,0.7692,0.0769,0.0,39,,,,1
POSITIVE,0.9050493041674296,0.905,1,0.1142,0,0,0,0,1,10.46,0.3295,0.0565,0.0058,868,,,,1
POSITIVE,0.9997926354408264,0.9998,0,0.0,0,0,0,0,0,8.55,0.5263,0.0994,0.0,171,,,,1
POSITIVE,0.41945594549179077,0.4195,2,0.14,0,0,1,0,1,10.53,0.2792,0.0609,0.0099,1411,,,,1
POSITIVE,0.9996036887168884,0.9996,0,0.0,0,0,0,0,0,16.33,0.6837,0.051,0.0,98,,,,1
POSITIVE,0.9966675639152527,0.9967,1,1.5625,1,0,0,0,0,9.0,0.7302,0.0476,0.0,63,,,,1
POSITIVE,0.3293418089548747,0.3293,6,0.5282,2,0,0,2,2,12.62,0.2725,0.0962,0.0134,1123,,,,1
POSITIVE,0.9926956097284952,0.9927,1,0.0872,1,0,0,0,0,11.97,0.3122,0.073,0.0062,1137,,,,1
NEGATIVE,0.9878785014152527,-0.9879,0,0.0,0,0,0,0,0,13.12,0.6381,0.0762,0.0095,105,,,,1
POSITIVE,0.3595818678538005,0.3596,1,0.091,1,0,0,0,0,12.19,0.2762,0.0702,0.0055,1097,,,,1
POSITIVE,0.9891578555107117,0.9892,1,0.1701,0,0,0,1,0,10.02,0.3695,0.056,0.0053,571,,,,1
POSITIVE,0.4587671955426534,0.4588,6,0.6593,2,0,3,1,0,10.57,0.2838,0.0732,0.0045,888,,,,1
POSITIVE,0.9931600093841553,0.9932,3,0.3264,0,0,1,2,0,10.24,0.3762,0.0677,0.0144,901,,,,1
POSITIVE,0.3314772645632426,0.3315,5,0.4521,2,1,0,1,1,12.05,0.3181,0.0793,0.0082,1097,,,,1
POSITIVE,0.9918805956840515,0.9919,2,0.2911,0,0,2,0,0,10.04,0.3655,0.052,0.0104,673,,,,1
POSITIVE,0.3335626721382141,0.3336,0,0.0,0,0,0,0,0,11.05,0.2999,0.0678,0.0108,1017,,,,1
NEGATIVE,0.3134164661169052,-0.3134,4,0.1329,0,0,1,0,3,10.93,0.1982,0.0935,0.0074,2972,,,,1
POSITIVE,0.9863309264183044,0.9863,0,0.0,0,0,0,0,0,18.31,0.2801,0.0425,0.0061,989,,,,1
POSITIVE,0.4868066757917404,0.4868,2,0.1146,0,0,2,0,0,11.78,0.2361,0.0774,0.0052,1732,,,,1
POSITIVE,0.9914379417896271,0.9914,1,0.1799,0,0,0,1,0,11.7,0.3764,0.0782,0.0073,550,,,,1
NEGATIVE,0.9602275192737579,-0.9602,0,0.0,0,0,0,0,0,8.97,0.3903,0.0558,0.0108,556,,,,1
POSITIVE,0.9983637630939484,0.9984,2,0.3604,0,0,2,0,0,12.2,0.3807,0.071,0.0018,549,,,,1
POSITIVE,0.9994592368602753,0.9995,1,0.2123,0,0,0,1,0,9.53,0.334,0.137,0.0021,467,,,,1
POSITIVE,0.984378457069397,0.9844,0,0.0,0,0,0,0,0,8.73,0.4272,0.0406,0.0072,419,,,,1
POSITIVE,0.4970792382955551,0.4971,3,0.1449,0,0,0,0,3,11.41,0.2342,0.0837,0.0078,2054,,,,1
POSITIVE,0.03715886175632477,0.0372,2,0.1486,1,0,0,1,0,12.7,0.2939,0.0735,0.0142,1334,,,,1
POSITIVE,0.5112622827291489,0.5113,2,0.1641,0,0,1,0,1,11.53,0.3179,0.0553,0.005,1211,,,,1
POSITIVE,0.9997755885124207,0.9998,0,0.0,0,0,0,0,0,15.0,0.8222,0.0222,0.0,45,,,,1
POSITIVE,0.9938449114561081,0.9938,0,0.0,0,0,0,0,0,12.2,0.2996,0.0897,0.0084,1305,,,,1
POSITIVE,0.9892316659291586,0.9892,0,0.0,0,0,0,0,0,11.79,0.3087,0.0652,0.0065,920,,,,1
POSITIVE,0.9962595403194427,0.9963,1,0.1359,0,0,1,0,0,10.82,0.349,0.0841,0.011,725,,,,1
POSITIVE,0.9997935891151428,0.9998,0,0.0,0,0,0,0,0,7.75,0.7581,0.0806,0.0,62,,,,1
POSITIVE,0.9993910193443298,0.9994,0,0.0,0,0,0,0,0,10.59,0.353,0.0555,0.0071,847,,,,1
POSITIVE,0.9996336698532104,0.9996,1,0.5208,0,0,0,1,0,19.0,0.5316,0.1053,0.0053,190,,,,1
NEGATIVE,0.3981882631778717,-0.3982,3,0.1966,2,0,0,1,0,10.99,0.2428,0.0843,0.0174,1495,,,,1
POSITIVE,0.9935799837112427,0.9936,0,0.0,0,0,0,0,0,13.38,0.3136,0.0722,0.0086,1164,,,,1
NEGATIVE,0.009731978178024292,-0.0097,1,0.1835,0,0,1,0,0,10.94,0.3582,0.056,0.0056,536,,,,1
POSITIVE,0.9829097390174866,0.9829,0,0.0,0,0,0,0,0,13.67,0.3625,0.0811,0.0079,629,,,,1
POSITIVE,0.9916805326938629,0.9917,1,0.1271,0,0,1,0,0,14.13,0.3411,0.0656,0.0026,777,,,,1
POSITIVE,0.9480478763580322,0.948,3,0.2257,1,0,1,0,1,13.96,0.2691,0.0854,0.0107,1312,,,,1
NEGATIVE,0.4559457451105118,-0.4559,0,0.0,0,0,0,0,0,12.33,0.2834,0.0663,0.0098,1221,,,,1
NEGATIVE,0.23315264781316122,-0.2332,2,0.2157,0,0,0,2,0,12.94,0.3254,0.0892,0.0109,919,,,,1
NEGATIVE,0.2806944449742635,-0.2807,2,0.222,0,0,0,2,0,13.12,0.3318,0.0886,0.0123,892,,,,1
POSITIVE,0.9996962547302246,0.9997,0,0.0,0,0,0,0,0,8.58,0.6258,0.0429,0.0,163,,,,1
POSITIVE,0.5041395425796509,0.5041,7,0.4572,2,0,1,4,0,12.02,0.2814,0.0773,0.0026,1514,,,,1
