slam_name,surface,round_num,best_of,rank,opp_rank,rank_ratio,log_rank_diff,is_underdog,rank_bin,ctfi,upset,surface_Clay,surface_Grass,surface_Hard
Australian Open,Clay,3.0,5,150.0,11.0,13.636363636363637,4.941642422609304,1,outside100,2,1,1,0,0
Australian Open,Clay,3.0,5,11.0,150.0,0.07333333333333333,-4.941642422609304,0,top30,1,1,1,0,0
Australian Open,Clay,3.0,5,16.0,126.0,0.12698412698412698,-4.709530201312334,0,top30,2,0,1,0,0
Australian Open,Clay,3.0,5,126.0,16.0,7.875,4.709530201312334,1,outside100,2,0,1,0,0
Australian Open,Clay,3.0,5,46.0,154.0,0.2987012987012987,-4.6913478822291435,0,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,154.0,46.0,3.347826086956522,4.6913478822291435,1,outside100,2,0,1,0,0
Australian Open,Clay,3.0,5,29.0,44.0,0.6590909090909091,-2.772588722239781,0,top30,1,0,1,0,0
Australian Open,Clay,3.0,5,44.0,29.0,1.5172413793103448,2.772588722239781,1,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,51.0,68.0,0.75,-2.8903717578961645,0,top100,2,0,1,0,0
Australian Open,Clay,3.0,5,68.0,51.0,1.3333333333333333,2.8903717578961645,1,top100,2,0,1,0,0
Australian Open,Clay,3.0,5,5.0,103.0,0.04854368932038835,-4.59511985013459,0,top10,1,0,1,0,0
Australian Open,Clay,3.0,5,103.0,5.0,20.6,4.59511985013459,1,outside100,1,0,1,0,0
Australian Open,Clay,3.0,5,34.0,41.0,0.8292682926829268,-2.0794415416798357,0,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,41.0,34.0,1.2058823529411764,2.0794415416798357,1,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,88.0,80.0,1.1,2.1972245773362196,1,top100,2,1,1,0,0
Australian Open,Clay,3.0,5,80.0,88.0,0.9090909090909091,-2.1972245773362196,0,top100,1,1,1,0,0
Australian Open,Clay,3.0,5,12.0,177.0,0.06779661016949153,-5.111987788356544,0,top30,1,0,1,0,0
Australian Open,Clay,3.0,5,177.0,12.0,14.75,5.111987788356544,1,outside100,1,0,1,0,0
Australian Open,Clay,3.0,5,84.0,61.0,1.3770491803278688,3.1780538303479458,1,top100,2,1,1,0,0
Australian Open,Clay,3.0,5,61.0,84.0,0.7261904761904762,-3.1780538303479458,0,top100,1,1,1,0,0
Australian Open,Clay,3.0,5,23.0,119.0,0.19327731092436976,-4.574710978503383,0,top30,2,0,1,0,0
Australian Open,Clay,3.0,5,119.0,23.0,5.173913043478261,4.574710978503383,1,outside100,2,0,1,0,0
Australian Open,Clay,3.0,5,35.0,72.0,0.4861111111111111,-3.6375861597263857,0,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,72.0,35.0,2.057142857142857,3.6375861597263857,1,top100,2,0,1,0,0
Australian Open,Clay,3.0,5,2.0,52.0,0.038461538461538464,-3.9318256327243257,0,top10,1,0,1,0,0
Australian Open,Clay,3.0,5,52.0,2.0,26.0,3.9318256327243257,1,top100,2,0,1,0,0
Australian Open,Clay,3.0,5,1.0,93.0,0.010752688172043012,-4.532599493153256,0,top10,2,0,1,0,0
Australian Open,Clay,3.0,5,93.0,1.0,93.0,4.532599493153256,1,top100,4,0,1,0,0
Australian Open,Clay,3.0,5,76.0,83.0,0.9156626506024096,-2.0794415416798357,0,top100,2,0,1,0,0
Australian Open,Clay,3.0,5,83.0,76.0,1.0921052631578947,2.0794415416798357,1,top100,4,0,1,0,0
Australian Open,Clay,3.0,5,9.0,91.0,0.0989010989010989,-4.418840607796598,0,top10,3,0,1,0,0
Australian Open,Clay,3.0,5,91.0,9.0,10.11111111111111,4.418840607796598,1,top100,3,0,1,0,0
Australian Open,Clay,3.0,5,8.0,59.0,0.13559322033898305,-3.9512437185814275,0,top10,3,0,1,0,0
Australian Open,Clay,3.0,5,59.0,8.0,7.375,3.9512437185814275,1,top100,3,0,1,0,0
Australian Open,Clay,3.0,5,3.0,45.0,0.06666666666666667,-3.7612001156935624,0,top10,2,0,1,0,0
Australian Open,Clay,3.0,5,45.0,3.0,15.0,3.7612001156935624,1,top100,3,0,1,0,0
Australian Open,Clay,3.0,5,19.0,105.0,0.18095238095238095,-4.465908118654584,0,top30,4,0,1,0,0
Australian Open,Clay,3.0,5,105.0,19.0,5.526315789473684,4.465908118654584,1,outside100,4,0,1,0,0
Australian Open,Clay,3.0,5,10.0,132.0,0.07575757575757576,-4.812184355372417,0,top10,2,0,1,0,0
Australian Open,Clay,3.0,5,132.0,10.0,13.2,4.812184355372417,1,outside100,4,0,1,0,0
Australian Open,Clay,3.0,5,42.0,97.0,0.4329896907216495,-4.02535169073515,0,top100,3,0,1,0,0
Australian Open,Clay,3.0,5,97.0,42.0,2.3095238095238093,4.02535169073515,1,top100,3,0,1,0,0
Australian Open,Clay,3.0,5,6.0,55.0,0.10909090909090909,-3.912023005428146,0,top10,3,0,1,0,0
Australian Open,Clay,3.0,5,55.0,6.0,9.166666666666666,3.912023005428146,1,top100,4,0,1,0,0
Australian Open,Clay,3.0,5,49.0,150.0,0.32666666666666666,-4.624972813284271,0,top100,4,0,1,0,0
Australian Open,Clay,3.0,5,150.0,49.0,3.061224489795918,4.624972813284271,1,outside100,4,0,1,0,0
Australian Open,Clay,3.0,5,46.0,16.0,2.875,3.4339872044851463,1,top100,3,1,1,0,0
Australian Open,Clay,3.0,5,16.0,46.0,0.34782608695652173,-3.4339872044851463,0,top30,3,1,1,0,0
Australian Open,Clay,3.0,5,51.0,29.0,1.7586206896551724,3.1354942159291497,1,top100,4,1,1,0,0
Australian Open,Clay,3.0,5,29.0,51.0,0.5686274509803921,-3.1354942159291497,0,top30,2,1,1,0,0
Australian Open,Clay,3.0,5,5.0,34.0,0.14705882352941177,-3.4011973816621555,0,top10,2,0,1,0,0
Australian Open,Clay,3.0,5,34.0,5.0,6.8,3.4011973816621555,1,top100,2,0,1,0,0
Australian Open,Clay,3.0,5,12.0,88.0,0.13636363636363635,-4.343805421853684,0,top30,3,0,1,0,0
Australian Open,Clay,3.0,5,88.0,12.0,7.333333333333333,4.343805421853684,1,top100,4,0,1,0,0
Australian Open,Clay,3.0,5,23.0,84.0,0.27380952380952384,-4.127134385045092,0,top30,4,0,1,0,0
Australian Open,Clay,3.0,5,84.0,23.0,3.652173913043478,4.127134385045092,1,top100,4,0,1,0,0
Australian Open,Clay,3.0,5,2.0,35.0,0.05714285714285714,-3.5263605246161616,0,top10,3,0,1,0,0
Australian Open,Clay,3.0,5,35.0,2.0,17.5,3.5263605246161616,1,top100,3,0,1,0,0
Australian Open,Clay,3.0,5,1.0,76.0,0.013157894736842105,-4.330733340286331,0,top10,3,0,1,0,0
Australian Open,Clay,3.0,5,76.0,1.0,76.0,4.330733340286331,1,top100,4,0,1,0,0
Australian Open,Clay,3.0,5,9.0,8.0,1.125,0.6931471805599453,1,top10,4,1,1,0,0
Australian Open,Clay,3.0,5,8.0,9.0,0.8888888888888888,-0.6931471805599453,0,top10,5,1,1,0,0
Australian Open,Clay,3.0,5,3.0,19.0,0.15789473684210525,-2.833213344056216,0,top10,3,0,1,0,0
Australian Open,Clay,3.0,5,19.0,3.0,6.333333333333333,2.833213344056216,1,top30,5,0,1,0,0
Australian Open,Clay,3.0,5,10.0,42.0,0.23809523809523808,-3.4965075614664802,0,top10,3,0,1,0,0
Australian Open,Clay,3.0,5,42.0,10.0,4.2,3.4965075614664802,1,top100,4,0,1,0,0
Australian Open,Clay,3.0,5,6.0,49.0,0.12244897959183673,-3.784189633918261,0,top10,4,0,1,0,0
Australian Open,Clay,3.0,5,49.0,6.0,8.166666666666666,3.784189633918261,1,top100,5,0,1,0,0
Australian Open,Clay,3.0,5,46.0,51.0,0.9019607843137255,-1.791759469228055,0,top100,5,0,1,0,0
Australian Open,Clay,3.0,5,51.0,46.0,1.108695652173913,1.791759469228055,1,top100,5,0,1,0,0
Australian Open,Clay,3.0,5,5.0,12.0,0.4166666666666667,-2.0794415416798357,0,top10,4,0,1,0,0
Australian Open,Clay,3.0,5,12.0,5.0,2.4,2.0794415416798357,1,top30,4,0,1,0,0
Australian Open,Clay,3.0,5,2.0,23.0,0.08695652173913043,-3.091042453358316,0,top10,4,0,1,0,0
Australian Open,Clay,3.0,5,23.0,2.0,11.5,3.091042453358316,1,top30,6,0,1,0,0
Australian Open,Clay,5.0,5,1.0,9.0,0.1111111111111111,-2.1972245773362196,0,top10,5,0,1,0,0
Australian Open,Clay,5.0,5,9.0,1.0,9.0,2.1972245773362196,1,top10,4,0,1,0,0
Australian Open,Clay,5.0,5,3.0,10.0,0.3,-2.0794415416798357,0,top10,4,0,1,0,0
Australian Open,Clay,5.0,5,10.0,3.0,3.3333333333333335,2.0794415416798357,1,top10,4,0,1,0,0
Australian Open,Clay,5.0,5,6.0,46.0,0.13043478260869565,-3.713572066704308,0,top10,5,0,1,0,0
Australian Open,Clay,5.0,5,46.0,6.0,7.666666666666667,3.713572066704308,1,top100,7,0,1,0,0
Australian Open,Clay,5.0,5,5.0,2.0,2.5,1.3862943611198906,1,top10,5,1,1,0,0
Australian Open,Clay,5.0,5,2.0,5.0,0.4,-1.3862943611198906,0,top10,5,1,1,0,0
Australian Open,Clay,6.0,5,1.0,3.0,0.3333333333333333,-1.0986122886681098,0,top10,7,0,1,0,0
Australian Open,Clay,6.0,5,3.0,1.0,3.0,1.0986122886681098,1,top10,6,0,1,0,0
Australian Open,Clay,6.0,5,5.0,6.0,0.8333333333333334,-0.6931471805599453,0,top10,6,0,1,0,0
Australian Open,Clay,6.0,5,6.0,5.0,1.2,0.6931471805599453,1,top10,6,0,1,0,0
Australian Open,Clay,7.0,5,1.0,5.0,0.2,-1.6094379124341003,0,top10,9,0,1,0,0
Australian Open,Clay,7.0,5,5.0,1.0,5.0,1.6094379124341003,1,top10,8,0,1,0,0
Roland Garros,Grass,3.0,5,1.0,253.0,0.003952569169960474,-5.53338948872752,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,253.0,1.0,253.0,5.53338948872752,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,102.0,209.0,0.4880382775119617,-4.68213122712422,0,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,209.0,102.0,2.049019607843137,4.68213122712422,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,90.0,120.0,0.75,-3.4339872044851463,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,120.0,90.0,1.3333333333333333,3.4339872044851463,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,114.0,35.0,3.257142857142857,4.382026634673881,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,35.0,114.0,0.30701754385964913,-4.382026634673881,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,20.0,125.0,0.16,-4.663439094112067,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,125.0,20.0,6.25,4.663439094112067,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,154.0,625.0,0.2464,-6.156978985585555,0,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,625.0,154.0,4.058441558441558,6.156978985585555,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,107.0,88.0,1.2159090909090908,2.995732273553991,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,88.0,107.0,0.822429906542056,-2.995732273553991,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,17.0,130.0,0.13076923076923078,-4.736198448394496,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,130.0,17.0,7.647058823529412,4.736198448394496,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,11.0,46.0,0.2391304347826087,-3.58351893845611,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,46.0,11.0,4.181818181818182,3.58351893845611,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,143.0,86.0,1.6627906976744187,4.060443010546419,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,86.0,143.0,0.6013986013986014,-4.060443010546419,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,72.0,99.0,0.7272727272727273,-3.332204510175204,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,99.0,72.0,1.375,3.332204510175204,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,48.0,23.0,2.0869565217391304,3.258096538021482,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,23.0,48.0,0.4791666666666667,-3.258096538021482,0,top30,0,1,0,1,0
Roland Garros,Grass,3.0,5,31.0,39.0,0.7948717948717948,-2.1972245773362196,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,39.0,31.0,1.2580645161290323,2.1972245773362196,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,55.0,84.0,0.6547619047619048,-3.4011973816621555,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,84.0,55.0,1.5272727272727273,3.4011973816621555,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,51.0,80.0,0.6375,-3.4011973816621555,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,80.0,51.0,1.5686274509803921,3.4011973816621555,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,7.0,47.0,0.14893617021276595,-3.713572066704308,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,47.0,7.0,6.714285714285714,3.713572066704308,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,57.0,4.0,14.25,3.9889840465642745,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,4.0,57.0,0.07017543859649122,-3.9889840465642745,0,top10,0,1,0,1,0
Roland Garros,Grass,3.0,5,65.0,100.0,0.65,-3.58351893845611,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,100.0,65.0,1.5384615384615385,3.58351893845611,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,73.0,230.0,0.3173913043478261,-5.062595033026967,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,230.0,73.0,3.1506849315068495,5.062595033026967,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,29.0,108.0,0.26851851851851855,-4.382026634673881,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,108.0,29.0,3.7241379310344827,4.382026634673881,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,26.0,89.0,0.29213483146067415,-4.1588830833596715,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,89.0,26.0,3.423076923076923,4.1588830833596715,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,42.0,97.0,0.4329896907216495,-4.02535169073515,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,97.0,42.0,2.3095238095238093,4.02535169073515,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,156.0,175.0,0.8914285714285715,-2.995732273553991,0,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,175.0,156.0,1.1217948717948718,2.995732273553991,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,50.0,15.0,3.3333333333333335,3.58351893845611,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,15.0,50.0,0.3,-3.58351893845611,0,top30,0,1,0,1,0
Roland Garros,Grass,3.0,5,12.0,115.0,0.10434782608695652,-4.6443908991413725,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,115.0,12.0,9.583333333333334,4.6443908991413725,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,70.0,101.0,0.693069306930693,-3.4657359027997265,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,101.0,70.0,1.4428571428571428,3.4657359027997265,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,151.0,109.0,1.385321100917431,3.7612001156935624,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,109.0,151.0,0.7218543046357616,-3.7612001156935624,0,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,118.0,28.0,4.214285714285714,4.51085950651685,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,28.0,118.0,0.23728813559322035,-4.51085950651685,0,top30,0,1,0,1,0
Roland Garros,Grass,3.0,5,62.0,32.0,1.9375,3.4339872044851463,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,32.0,62.0,0.5161290322580645,-3.4339872044851463,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,71.0,222.0,0.31981981981981983,-5.0238805208462765,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,222.0,71.0,3.1267605633802815,5.0238805208462765,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,49.0,92.0,0.532608695652174,-3.784189633918261,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,92.0,49.0,1.8775510204081634,3.784189633918261,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,10.0,43.0,0.23255813953488372,-3.5263605246161616,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,43.0,10.0,4.3,3.5263605246161616,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,9.0,59.0,0.15254237288135594,-3.9318256327243257,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,59.0,9.0,6.555555555555555,3.9318256327243257,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,139.0,131.0,1.0610687022900764,2.1972245773362196,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,131.0,139.0,0.9424460431654677,-2.1972245773362196,0,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,64.0,83.0,0.7710843373493976,-2.995732273553991,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,83.0,64.0,1.296875,2.995732273553991,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,58.0,33.0,1.7575757575757576,3.258096538021482,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,33.0,58.0,0.5689655172413793,-3.258096538021482,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,61.0,24.0,2.5416666666666665,3.6375861597263857,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,24.0,61.0,0.39344262295081966,-3.6375861597263857,0,top30,0,1,0,1,0
Roland Garros,Grass,3.0,5,79.0,69.0,1.144927536231884,2.3978952727983707,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,69.0,79.0,0.8734177215189873,-2.3978952727983707,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,53.0,67.0,0.7910447761194029,-2.70805020110221,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,67.0,53.0,1.2641509433962264,2.70805020110221,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,78.0,14.0,5.571428571428571,4.174387269895637,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,14.0,78.0,0.1794871794871795,-4.174387269895637,0,top30,0,1,0,1,0
Roland Garros,Grass,3.0,5,19.0,81.0,0.2345679012345679,-4.143134726391533,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,81.0,19.0,4.2631578947368425,4.143134726391533,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,98.0,85.0,1.1529411764705881,2.6390573296152584,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,85.0,98.0,0.8673469387755102,-2.6390573296152584,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,77.0,129.0,0.5968992248062015,-3.970291913552122,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,129.0,77.0,1.6753246753246753,3.970291913552122,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,60.0,25.0,2.4,3.58351893845611,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,25.0,60.0,0.4166666666666667,-3.58351893845611,0,top30,0,1,0,1,0
Roland Garros,Grass,3.0,5,40.0,138.0,0.2898550724637681,-4.59511985013459,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,138.0,40.0,3.45,4.59511985013459,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,74.0,122.0,0.6065573770491803,-3.8918202981106265,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,122.0,74.0,1.6486486486486487,3.8918202981106265,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,68.0,94.0,0.723404255319149,-3.295836866004329,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,94.0,68.0,1.3823529411764706,3.295836866004329,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,6.0,124.0,0.04838709677419355,-4.77912349311153,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,124.0,6.0,20.666666666666668,4.77912349311153,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,8.0,41.0,0.1951219512195122,-3.5263605246161616,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,41.0,8.0,5.125,3.5263605246161616,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,56.0,110.0,0.509090909090909,-4.007333185232471,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,110.0,56.0,1.9642857142857142,4.007333185232471,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,149.0,44.0,3.3863636363636362,4.663439094112067,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,44.0,149.0,0.2953020134228188,-4.663439094112067,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,34.0,95.0,0.35789473684210527,-4.127134385045092,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,95.0,34.0,2.7941176470588234,4.127134385045092,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,27.0,121.0,0.2231404958677686,-4.553876891600541,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,121.0,27.0,4.481481481481482,4.553876891600541,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,112.0,87.0,1.2873563218390804,3.258096538021482,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,87.0,112.0,0.7767857142857143,-3.258096538021482,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,91.0,93.0,0.978494623655914,-1.0986122886681098,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,93.0,91.0,1.021978021978022,1.0986122886681098,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,54.0,13.0,4.153846153846154,3.7376696182833684,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,13.0,54.0,0.24074074074074073,-3.7376696182833684,0,top30,0,1,0,1,0
Roland Garros,Grass,3.0,5,18.0,63.0,0.2857142857142857,-3.828641396489095,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,63.0,18.0,3.5,3.828641396489095,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,66.0,76.0,0.868421052631579,-2.3978952727983707,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,76.0,66.0,1.1515151515151516,2.3978952727983707,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,38.0,105.0,0.3619047619047619,-4.219507705176107,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,105.0,38.0,2.763157894736842,4.219507705176107,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,21.0,106.0,0.19811320754716982,-4.454347296253507,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,106.0,21.0,5.0476190476190474,4.454347296253507,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,37.0,96.0,0.3854166666666667,-4.0943445622221,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,96.0,37.0,2.5945945945945947,4.0943445622221,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,119.0,205.0,0.5804878048780487,-4.465908118654584,0,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,205.0,119.0,1.7226890756302522,4.465908118654584,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,75.0,116.0,0.646551724137931,-3.7376696182833684,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,116.0,75.0,1.5466666666666666,3.7376696182833684,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,2.0,45.0,0.044444444444444446,-3.784189633918261,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,45.0,2.0,22.5,3.784189633918261,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,1.0,102.0,0.00980392156862745,-4.624972813284271,0,top10,2,0,0,1,0
Roland Garros,Grass,3.0,5,102.0,1.0,102.0,4.624972813284271,1,outside100,2,0,0,1,0
Roland Garros,Grass,3.0,5,114.0,90.0,1.2666666666666666,3.2188758248682006,1,outside100,2,1,0,1,0
Roland Garros,Grass,3.0,5,90.0,114.0,0.7894736842105263,-3.2188758248682006,0,top100,2,1,0,1,0
Roland Garros,Grass,3.0,5,20.0,154.0,0.12987012987012986,-4.90527477843843,0,top30,2,0,0,1,0
Roland Garros,Grass,3.0,5,154.0,20.0,7.7,4.90527477843843,1,outside100,2,0,0,1,0
Roland Garros,Grass,3.0,5,107.0,17.0,6.294117647058823,4.51085950651685,1,outside100,2,1,0,1,0
Roland Garros,Grass,3.0,5,17.0,107.0,0.1588785046728972,-4.51085950651685,0,top30,2,1,0,1,0
Roland Garros,Grass,3.0,5,11.0,143.0,0.07692307692307693,-4.890349128221754,0,top30,1,0,0,1,0
Roland Garros,Grass,3.0,5,143.0,11.0,13.0,4.890349128221754,1,outside100,1,0,0,1,0
Roland Garros,Grass,3.0,5,48.0,72.0,0.6666666666666666,-3.2188758248682006,0,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,72.0,48.0,1.5,3.2188758248682006,1,top100,1,0,0,1,0
Roland Garros,Grass,3.0,5,31.0,55.0,0.5636363636363636,-3.2188758248682006,0,top100,1,0,0,1,0
Roland Garros,Grass,3.0,5,55.0,31.0,1.7741935483870968,3.2188758248682006,1,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,7.0,51.0,0.13725490196078433,-3.8066624897703196,0,top10,2,0,0,1,0
Roland Garros,Grass,3.0,5,51.0,7.0,7.285714285714286,3.8066624897703196,1,top100,1,0,0,1,0
Roland Garros,Grass,3.0,5,57.0,65.0,0.8769230769230769,-2.1972245773362196,0,top100,1,0,0,1,0
Roland Garros,Grass,3.0,5,65.0,57.0,1.1403508771929824,2.1972245773362196,1,top100,1,0,0,1,0
Roland Garros,Grass,3.0,5,29.0,73.0,0.3972602739726027,-3.8066624897703196,0,top30,2,0,0,1,0
Roland Garros,Grass,3.0,5,73.0,29.0,2.5172413793103448,3.8066624897703196,1,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,26.0,42.0,0.6190476190476191,-2.833213344056216,0,top30,1,0,0,1,0
Roland Garros,Grass,3.0,5,42.0,26.0,1.6153846153846154,2.833213344056216,1,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,50.0,156.0,0.32051282051282054,-4.672828834461906,0,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,156.0,50.0,3.12,4.672828834461906,1,outside100,2,0,0,1,0
Roland Garros,Grass,3.0,5,12.0,70.0,0.17142857142857143,-4.07753744390572,0,top30,2,0,0,1,0
Roland Garros,Grass,3.0,5,70.0,12.0,5.833333333333333,4.07753744390572,1,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,118.0,151.0,0.7814569536423841,-3.5263605246161616,0,outside100,2,0,0,1,0
Roland Garros,Grass,3.0,5,151.0,118.0,1.2796610169491525,3.5263605246161616,1,outside100,2,0,0,1,0
Roland Garros,Grass,3.0,5,62.0,71.0,0.8732394366197183,-2.302585092994046,0,top100,1,0,0,1,0
